Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-06-11 09:30:00-04:00,408.8800048828125,408.9100036621094,406.1700134277344,406.6600036621094,530915,0.0,0.0
2024-06-11 10:30:00-04:00,406.4100036621094,407.760009765625,406.1099853515625,407.0,411652,0.0,0.0
2024-06-11 11:30:00-04:00,407.17999267578125,408.5,406.7699890136719,406.8599853515625,316091,0.0,0.0
2024-06-11 12:30:00-04:00,406.9364013671875,407.2384033203125,406.3299865722656,406.56201171875,211332,0.0,0.0
2024-06-11 13:30:00-04:00,406.55999755859375,408.2900085449219,406.5199890136719,408.260009765625,239926,0.0,0.0
2024-06-11 14:30:00-04:00,408.2799987792969,408.6499938964844,407.8999938964844,408.2650146484375,222867,0.0,0.0
2024-06-11 15:30:00-04:00,408.2650146484375,408.6000061035156,407.55499267578125,408.5,368718,0.0,0.0
2024-06-12 09:30:00-04:00,411.0899963378906,411.4336853027344,407.1600036621094,411.07501220703125,804969,0.0,0.0
2024-06-12 10:30:00-04:00,411.0,411.8909912109375,408.9020080566406,409.6499938964844,364323,0.0,0.0
2024-06-12 11:30:00-04:00,409.6549987792969,409.989990234375,408.8900146484375,409.82000732421875,224884,0.0,0.0
2024-06-12 12:30:00-04:00,409.90948486328125,409.9800109863281,408.8299865722656,409.0,181540,0.0,0.0
2024-06-12 13:30:00-04:00,409.0,409.25,407.25,408.1499938964844,334600,0.0,0.0
2024-06-12 14:30:00-04:00,408.1499938964844,409.4599914550781,407.54998779296875,408.1700134277344,419170,0.0,0.0
2024-06-12 15:30:00-04:00,408.20001220703125,409.8251953125,408.0,408.7099914550781,468162,0.0,0.0
2024-06-13 09:30:00-04:00,407.6300048828125,408.0,404.6499938964844,405.1619873046875,1310830,0.0,0.0
2024-06-13 10:30:00-04:00,405.0299987792969,405.3299865722656,403.57110595703125,404.92999267578125,352066,0.0,0.0
2024-06-13 11:30:00-04:00,404.82830810546875,405.239990234375,404.1499938964844,404.1600036621094,229063,0.0,0.0
2024-06-13 12:30:00-04:00,404.1600036621094,404.69989013671875,404.0899963378906,404.4700012207031,307679,0.0,0.0
2024-06-13 13:30:00-04:00,404.3905944824219,404.6400146484375,403.8599853515625,404.6000061035156,268076,0.0,0.0
2024-06-13 14:30:00-04:00,404.6400146484375,405.6400146484375,404.4100036621094,404.9211120605469,296145,0.0,0.0
2024-06-13 15:30:00-04:00,404.7900085449219,406.3599853515625,404.4800109863281,405.7099914550781,434353,0.0,0.0
2024-06-14 09:30:00-04:00,404.8999938964844,405.67999267578125,403.6700134277344,403.9364929199219,446217,0.0,0.0
2024-06-14 10:30:00-04:00,403.9649963378906,406.30999755859375,403.3299865722656,405.8399963378906,308436,0.0,0.0
2024-06-14 11:30:00-04:00,406.1199951171875,406.3399963378906,404.67999267578125,404.69000244140625,155806,0.0,0.0
2024-06-14 12:30:00-04:00,404.7300109863281,406.010009765625,404.67999267578125,405.0,189281,0.0,0.0
2024-06-14 13:30:00-04:00,405.0,405.260009765625,404.1700134277344,405.0,196155,0.0,0.0
2024-06-14 14:30:00-04:00,405.08990478515625,406.0199890136719,404.95001220703125,405.58099365234375,269532,0.0,0.0
2024-06-14 15:30:00-04:00,405.63299560546875,405.8599853515625,404.7850036621094,405.5799865722656,358571,0.0,0.0
2024-06-17 09:30:00-04:00,405.17999267578125,405.5400085449219,403.55010986328125,405.07861328125,507129,0.0,0.0
2024-06-17 10:30:00-04:00,405.04998779296875,405.75,404.44000244140625,405.2200012207031,298027,0.0,0.0
2024-06-17 11:30:00-04:00,405.239990234375,406.34991455078125,404.9100036621094,406.2921142578125,242847,0.0,0.0
2024-06-17 12:30:00-04:00,406.3500061035156,406.5,405.6700134277344,406.04998779296875,198501,0.0,0.0
2024-06-17 13:30:00-04:00,406.0,407.0,405.6083068847656,406.93499755859375,499542,0.0,0.0
2024-06-17 14:30:00-04:00,406.9999084472656,407.5799865722656,406.5950012207031,407.5799865722656,343686,0.0,0.0
2024-06-17 15:30:00-04:00,407.5199890136719,407.81500244140625,406.8699951171875,407.44000244140625,374400,0.0,0.0
2024-06-18 09:30:00-04:00,406.7449951171875,408.5,405.2799987792969,405.9800109863281,499547,0.0,0.0
2024-06-18 10:30:00-04:00,405.92498779296875,407.57000732421875,405.6600036621094,407.04998779296875,344205,0.0,0.0
2024-06-18 11:30:00-04:00,407.10870361328125,407.8399963378906,406.9200134277344,407.0994873046875,260767,0.0,0.0
2024-06-18 12:30:00-04:00,407.0899963378906,407.79998779296875,406.8500061035156,407.1184997558594,284165,0.0,0.0
2024-06-18 13:30:00-04:00,407.0299987792969,407.6499938964844,406.3500061035156,406.4150085449219,242266,0.0,0.0
2024-06-18 14:30:00-04:00,406.3599853515625,406.8900146484375,406.1050109863281,406.6099853515625,358194,0.0,0.0
2024-06-18 15:30:00-04:00,406.6700134277344,408.0,406.4200134277344,407.9800109863281,421018,0.0,0.0
2024-06-20 09:30:00-04:00,407.25,408.389892578125,404.1000061035156,405.5950012207031,1039035,0.0,0.0
2024-06-20 10:30:00-04:00,405.5799865722656,405.5899963378906,404.04998779296875,404.80938720703125,526568,0.0,0.0
2024-06-20 11:30:00-04:00,404.87200927734375,407.1700134277344,404.69000244140625,406.7528991699219,315483,0.0,0.0
2024-06-20 12:30:00-04:00,406.7799987792969,407.7206115722656,406.5799865722656,407.7206115722656,305394,0.0,0.0
2024-06-20 13:30:00-04:00,407.64959716796875,409.8800048828125,407.5400085449219,409.6199951171875,419053,0.0,0.0
2024-06-20 14:30:00-04:00,409.5899963378906,411.0,408.92999267578125,409.70001220703125,498063,0.0,0.0
2024-06-20 15:30:00-04:00,409.6300048828125,409.8800048828125,408.3599853515625,409.3399963378906,551283,0.0,0.0
2024-06-21 09:30:00-04:00,409.82000732421875,410.3800048828125,407.67999267578125,410.1162109375,2244011,0.0,0.0
2024-06-21 10:30:00-04:00,410.25,410.25,408.57330322265625,408.8999938964844,426877,0.0,0.0
2024-06-21 11:30:00-04:00,408.8999938964844,409.0899963378906,407.75,408.760009765625,421889,0.0,0.0
2024-06-21 12:30:00-04:00,408.6700134277344,409.4150085449219,408.2900085449219,409.30499267578125,201243,0.0,0.0
2024-06-21 13:30:00-04:00,409.239990234375,410.46728515625,409.1400146484375,409.989990234375,299695,0.0,0.0
2024-06-21 14:30:00-04:00,409.9849853515625,409.9849853515625,408.45001220703125,408.510009765625,363060,0.0,0.0
2024-06-21 15:30:00-04:00,408.510009765625,410.20001220703125,408.2099914550781,409.6600036621094,704764,0.0,0.0
2024-06-24 09:30:00-04:00,410.70001220703125,414.44000244140625,410.17999267578125,414.30999755859375,707030,0.0,0.0
2024-06-24 10:30:00-04:00,414.3500061035156,416.7900085449219,414.29998779296875,416.6199951171875,645414,0.0,0.0
2024-06-24 11:30:00-04:00,416.6199951171875,417.0,415.6400146484375,415.7049865722656,440168,0.0,0.0
2024-06-24 12:30:00-04:00,415.7099914550781,415.8900146484375,414.80999755859375,415.2799987792969,337013,0.0,0.0
2024-06-24 13:30:00-04:00,415.2749938964844,415.44000244140625,414.44000244140625,415.260009765625,290831,0.0,0.0
2024-06-24 14:30:00-04:00,415.30499267578125,415.510009765625,413.2799987792969,414.07501220703125,363987,0.0,0.0
2024-06-24 15:30:00-04:00,414.07000732421875,414.8999938964844,413.6099853515625,413.95001220703125,635042,0.0,0.0
2024-06-25 09:30:00-04:00,414.0,414.25,411.5400085449219,411.8800048828125,441475,0.0,0.0
2024-06-25 10:30:00-04:00,412.0,412.79998779296875,410.32000732421875,410.32000732421875,328114,0.0,0.0
2024-06-25 11:30:00-04:00,410.3299865722656,410.95001220703125,410.0899963378906,410.375,220531,0.0,0.0
2024-06-25 12:30:00-04:00,410.3800048828125,411.07000732421875,409.6199951171875,410.68499755859375,274574,0.0,0.0
2024-06-25 13:30:00-04:00,410.82000732421875,410.94989013671875,410.0799865722656,410.8876953125,160680,0.0,0.0
2024-06-25 14:30:00-04:00,410.80999755859375,411.53448486328125,410.5199890136719,411.18890380859375,220169,0.0,0.0
2024-06-25 15:30:00-04:00,411.2300109863281,411.6199951171875,410.4100036621094,411.0400085449219,467436,0.0,0.0
2024-06-26 09:30:00-04:00,410.0199890136719,410.1400146484375,407.3699951171875,407.9200134277344,615995,0.0,0.0
2024-06-26 10:30:00-04:00,407.95001220703125,408.8999938964844,407.25,408.5050048828125,303250,0.0,0.0
2024-06-26 11:30:00-04:00,408.6000061035156,409.7699890136719,408.4549865722656,409.260009765625,182581,0.0,0.0
2024-06-26 12:30:00-04:00,409.1600036621094,409.6805114746094,408.8900146484375,409.2099914550781,178413,0.0,0.0
2024-06-26 13:30:00-04:00,409.20001220703125,409.5899963378906,408.6549987792969,409.4700012207031,176855,0.0,0.0
2024-06-26 14:30:00-04:00,409.50390625,409.7200012207031,409.05999755859375,409.3299865722656,274772,0.0,0.0
2024-06-26 15:30:00-04:00,409.3981018066406,410.67999267578125,408.9200134277344,410.4599914550781,466250,0.0,0.0
2024-06-27 09:30:00-04:00,410.260009765625,410.260009765625,408.17999267578125,409.2449951171875,386607,0.0,0.0
2024-06-27 10:30:00-04:00,409.29998779296875,409.9100036621094,408.6000061035156,409.0616149902344,299053,0.0,0.0
2024-06-27 11:30:00-04:00,409.0,409.2200012207031,408.1000061035156,408.364990234375,263482,0.0,0.0
2024-06-27 12:30:00-04:00,408.3949890136719,408.82550048828125,407.70001220703125,408.5799865722656,258238,0.0,0.0
2024-06-27 13:30:00-04:00,408.56500244140625,408.56500244140625,406.7699890136719,406.8999938964844,312996,0.0,0.0
2024-06-27 14:30:00-04:00,406.80999755859375,407.3349914550781,406.3399963378906,407.3349914550781,494359,0.0,0.0
2024-06-27 15:30:00-04:00,407.3399963378906,408.3599853515625,407.260009765625,408.2300109863281,494089,0.0,0.0
2024-06-28 09:30:00-04:00,408.25,410.04998779296875,406.7099914550781,409.4200134277344,454348,0.0,0.0
2024-06-28 10:30:00-04:00,409.44000244140625,409.80999755859375,407.2500915527344,407.44000244140625,398224,0.0,0.0
2024-06-28 11:30:00-04:00,407.4599914550781,408.20001220703125,407.20001220703125,408.0632019042969,251911,0.0,0.0
2024-06-28 12:30:00-04:00,408.010009765625,409.1199951171875,408.0,408.4700012207031,239720,0.0,0.0
2024-06-28 13:30:00-04:00,408.29998779296875,408.6499938964844,407.260009765625,407.29998779296875,258468,0.0,0.0
2024-06-28 14:30:00-04:00,407.2699890136719,407.3799133300781,406.3999938964844,407.2799987792969,371260,0.0,0.0
2024-06-28 15:30:00-04:00,407.20001220703125,407.3500061035156,405.7900085449219,406.80999755859375,907738,0.0,0.0
2024-07-01 09:30:00-04:00,408.0899963378906,409.6700134277344,405.3500061035156,405.510009765625,588759,0.0,0.0
2024-07-01 10:30:00-04:00,405.6000061035156,405.7349853515625,403.8399963378906,404.4200134277344,538890,0.0,0.0
2024-07-01 11:30:00-04:00,404.3550109863281,405.45001220703125,403.82000732421875,405.4200134277344,297821,0.0,0.0
2024-07-01 12:30:00-04:00,405.3900146484375,405.739990234375,404.92999267578125,405.45001220703125,202557,0.0,0.0
2024-07-01 13:30:00-04:00,405.44000244140625,405.9800109863281,404.95001220703125,404.9750061035156,194243,0.0,0.0
2024-07-01 14:30:00-04:00,404.8999938964844,405.1499938964844,404.44000244140625,404.57000732421875,241762,0.0,0.0
2024-07-01 15:30:00-04:00,404.5199890136719,405.3299865722656,404.5199890136719,405.2300109863281,379214,0.0,0.0
2024-07-02 09:30:00-04:00,404.0199890136719,406.0,403.9200134277344,405.8999938964844,358352,0.0,0.0
2024-07-02 10:30:00-04:00,405.8699951171875,405.9599914550781,404.9599914550781,405.3999938964844,271458,0.0,0.0
2024-07-02 11:30:00-04:00,405.3999938964844,406.07000732421875,405.1300048828125,405.7900085449219,228184,0.0,0.0
2024-07-02 12:30:00-04:00,405.82000732421875,405.8699951171875,405.17999267578125,405.273193359375,171671,0.0,0.0
2024-07-02 13:30:00-04:00,405.2349853515625,406.3299865722656,405.2001037597656,406.25,173814,0.0,0.0
2024-07-02 14:30:00-04:00,406.2099914550781,406.4599914550781,405.7300109863281,406.1600036621094,187036,0.0,0.0
2024-07-02 15:30:00-04:00,406.1600036621094,407.3900146484375,406.1142883300781,407.2300109863281,428107,0.0,0.0
2024-07-03 09:30:00-04:00,407.1600036621094,407.1600036621094,405.17498779296875,405.6099853515625,392788,0.0,0.0
2024-07-03 10:30:00-04:00,405.54998779296875,405.8800048828125,404.7200012207031,404.79998779296875,393076,0.0,0.0
2024-07-03 11:30:00-04:00,404.7699890136719,405.5450134277344,404.2200012207031,404.9800109863281,444813,0.0,0.0
2024-07-05 09:30:00-04:00,406.239990234375,406.82000732421875,405.0299987792969,406.3800048828125,639103,0.0,0.0
2024-07-05 10:30:00-04:00,406.2900085449219,408.489990234375,406.1000061035156,408.2850036621094,321895,0.0,0.0
2024-07-05 11:30:00-04:00,408.1499938964844,408.7200012207031,407.9200134277344,408.510009765625,287975,0.0,0.0
2024-07-05 12:30:00-04:00,408.5299987792969,410.05999755859375,408.4599914550781,409.2900085449219,307228,0.0,0.0
2024-07-05 13:30:00-04:00,409.3500061035156,410.19000244140625,409.30999755859375,410.1400146484375,244391,0.0,0.0
2024-07-05 14:30:00-04:00,410.11700439453125,411.3999938964844,410.110107421875,410.78009033203125,351828,0.0,0.0
2024-07-05 15:30:00-04:00,410.8399963378906,411.1600036621094,409.875,411.1600036621094,648529,0.0,0.0
2024-07-08 09:30:00-04:00,411.2699890136719,413.7854919433594,411.17999267578125,412.5799865722656,521996,0.0,0.0
2024-07-08 10:30:00-04:00,412.42999267578125,412.5,410.8599853515625,411.04998779296875,349131,0.0,0.0
2024-07-08 11:30:00-04:00,411.0,411.0400085449219,409.57000732421875,410.0799865722656,249588,0.0,0.0
2024-07-08 12:30:00-04:00,410.0450134277344,410.2900085449219,408.0,408.3900146484375,384313,0.0,0.0
2024-07-08 13:30:00-04:00,408.489990234375,409.69000244140625,408.3900146484375,409.489990234375,365045,0.0,0.0
2024-07-08 14:30:00-04:00,409.3999938964844,409.489990234375,408.3299865722656,408.95001220703125,332179,0.0,0.0
2024-07-08 15:30:00-04:00,408.88140869140625,409.1000061035156,408.4200134277344,409.07000732421875,429864,0.0,0.0
2024-07-09 09:30:00-04:00,409.4200134277344,410.55999755859375,408.6400146484375,409.2449951171875,495436,0.0,0.0
2024-07-09 10:30:00-04:00,409.3599853515625,411.0,409.3599853515625,410.9599914550781,243739,0.0,0.0
2024-07-09 11:30:00-04:00,410.96881103515625,412.260009765625,410.2200012207031,412.0899963378906,286032,0.0,0.0
2024-07-09 12:30:00-04:00,411.9601135253906,413.7099914550781,411.9599914550781,413.1499938964844,311495,0.0,0.0
2024-07-09 13:30:00-04:00,413.135009765625,413.135009765625,412.1300048828125,412.4700012207031,252587,0.0,0.0
2024-07-09 14:30:00-04:00,412.55999755859375,412.739990234375,411.010009765625,411.739990234375,248832,0.0,0.0
2024-07-09 15:30:00-04:00,411.7300109863281,411.7300109863281,410.3200988769531,410.69000244140625,413538,0.0,0.0
2024-07-10 09:30:00-04:00,410.80999755859375,412.05999755859375,409.3999938964844,412.0199890136719,522102,0.0,0.0
2024-07-10 10:30:00-04:00,411.8900146484375,413.1700134277344,411.7300109863281,412.5,338058,0.0,0.0
2024-07-10 11:30:00-04:00,412.5,412.8999938964844,411.489990234375,412.0450134277344,637586,0.0,0.0
2024-07-10 12:30:00-04:00,411.94000244140625,412.2749938964844,411.3599853515625,411.9800109863281,178975,0.0,0.0
2024-07-10 13:30:00-04:00,411.95001220703125,412.489990234375,411.6000061035156,412.0,212245,0.0,0.0
2024-07-10 14:30:00-04:00,412.05999755859375,412.9100036621094,411.8699951171875,412.7200012207031,283921,0.0,0.0
2024-07-10 15:30:00-04:00,412.7149963378906,413.9599914550781,412.55999755859375,413.6199951171875,453641,0.0,0.0
2024-07-11 09:30:00-04:00,413.989990234375,415.8799133300781,412.0,415.2300109863281,521888,0.0,0.0
2024-07-11 10:30:00-04:00,415.2300109863281,415.6673889160156,414.3699951171875,415.3500061035156,315525,0.0,0.0
2024-07-11 11:30:00-04:00,415.2799987792969,416.0,414.70001220703125,414.7099914550781,297325,0.0,0.0
2024-07-11 12:30:00-04:00,414.71051025390625,415.6499938964844,414.4960021972656,415.6000061035156,332286,0.0,0.0
2024-07-11 13:30:00-04:00,415.4949951171875,417.4100036621094,415.2900085449219,416.7900085449219,348549,0.0,0.0
2024-07-11 14:30:00-04:00,416.7680969238281,417.42999267578125,416.0799865722656,416.9800109863281,340598,0.0,0.0
2024-07-11 15:30:00-04:00,416.9700012207031,419.20001220703125,416.79998779296875,418.54998779296875,724135,0.0,0.0
2024-07-12 09:30:00-04:00,420.2300109863281,424.8599853515625,419.70001220703125,424.68499755859375,875711,0.0,0.0
2024-07-12 10:30:00-04:00,424.6499938964844,424.8500061035156,422.8999938964844,423.67999267578125,485373,0.0,0.0
2024-07-12 11:30:00-04:00,423.760009765625,424.25,422.7799987792969,424.1969909667969,336390,0.0,0.0
2024-07-12 12:30:00-04:00,424.2508850097656,427.3370056152344,423.70001220703125,427.1499938964844,472914,0.0,0.0
2024-07-12 13:30:00-04:00,427.1499938964844,427.45001220703125,426.2799987792969,426.89471435546875,458625,0.0,0.0
2024-07-12 14:30:00-04:00,426.760009765625,427.2200012207031,426.1199951171875,426.8699951171875,365939,0.0,0.0
2024-07-12 15:30:00-04:00,426.8599853515625,426.9822082519531,423.9800109863281,424.4700012207031,728830,0.0,0.0
2024-07-15 09:30:00-04:00,425.5899963378906,428.6299133300781,425.4100036621094,428.25,740279,0.0,0.0
2024-07-15 10:30:00-04:00,428.1000061035156,431.25,427.9200134277344,431.1499938964844,481968,0.0,0.0
2024-07-15 11:30:00-04:00,431.20660400390625,433.57000732421875,431.0,431.5950012207031,588025,0.0,0.0
