Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-01 00:00:00-05:00,356.32000732421875,369.3699951171875,355.94000244140625,365.5899963378906,16166800,0.0,0.0
2024-01-08 00:00:00-05:00,366.010009765625,368.8299865722656,362.1300048828125,363.6199951171875,15093500,0.0,0.0
2024-01-15 00:00:00-05:00,362.94000244140625,368.30999755859375,357.9800109863281,366.989990234375,12668300,0.0,0.0
2024-01-22 00:00:00-05:00,368.04998779296875,385.7300109863281,366.5299987792969,385.3999938964844,18715300,0.0,0.0
2024-01-29 00:00:00-05:00,385.489990234375,392.07000732421875,379.1700134277344,390.75,17498600,0.0,0.0
2024-02-05 00:00:00-05:00,389.95001220703125,399.1499938964844,389.2900085449219,398.3599853515625,15519600,0.0,0.0
2024-02-12 00:00:00-05:00,398.6499938964844,406.739990234375,392.1000061035156,405.989990234375,15553800,0.0,0.0
2024-02-19 00:00:00-05:00,406.4700012207031,420.55999755859375,406.05999755859375,417.2200012207031,13951500,0.0,0.0
2024-02-26 00:00:00-05:00,422.0,430.0,401.7099914550781,407.1099853515625,24236100,0.0,0.0
2024-03-04 00:00:00-05:00,405.0,407.44000244140625,398.7799987792969,403.1499938964844,20322100,0.0,0.0
2024-03-11 00:00:00-04:00,403.29998779296875,409.0799865722656,402.5,408.1300048828125,19916500,0.0,0.0
2024-03-18 00:00:00-04:00,408.70001220703125,417.8299865722656,406.0,411.6000061035156,15905600,0.0,0.0
2024-03-25 00:00:00-04:00,410.6700134277344,421.44000244140625,408.6000061035156,420.5199890136719,13042700,0.0,0.0
2024-04-01 00:00:00-04:00,421.489990234375,424.5199890136719,414.54998779296875,418.6199951171875,15170700,0.0,0.0
2024-04-08 00:00:00-04:00,418.32000732421875,418.57000732421875,401.44000244140625,403.260009765625,14197300,0.0,0.0
2024-04-15 00:00:00-04:00,406.989990234375,409.05999755859375,395.6600036621094,405.0799865722656,15569000,0.0,0.0
2024-04-22 00:00:00-04:00,406.8399963378906,411.3500061035156,400.3500061035156,402.1000061035156,13468400,0.0,0.0
2024-04-29 00:00:00-04:00,402.6600036621094,404.8699951171875,396.3500061035156,400.8699951171875,14830400,0.0,0.0
2024-05-06 00:00:00-04:00,403.9599914550781,412.3800048828125,399.260009765625,412.04998779296875,14842300,0.0,0.0
2024-05-13 00:00:00-04:00,414.05999755859375,417.3299865722656,408.1700134277344,416.94000244140625,14775700,0.0,0.0
2024-05-20 00:00:00-04:00,417.0400085449219,417.2799987792969,404.8699951171875,407.4100036621094,14144200,0.0,0.0
2024-05-27 00:00:00-04:00,408.239990234375,415.3999938964844,401.5799865722656,414.3999938964844,14837500,0.0,0.0
2024-06-03 00:00:00-04:00,414.8900146484375,416.7200012207031,405.7699890136719,413.7200012207031,18073200,0.0,0.0
2024-06-10 00:00:00-04:00,413.3399963378906,413.94000244140625,403.3299865722656,405.5400085449219,17157000,0.0,0.0
2024-06-17 00:00:00-04:00,405.17999267578125,411.0,403.54998779296875,409.6199951171875,21265900,0.0,0.0
2024-06-24 00:00:00-04:00,410.70001220703125,417.0,405.7900085449219,406.79998779296875,22185800,0.0,0.0
2024-07-01 00:00:00-04:00,408.0899963378906,411.3999938964844,403.82000732421875,411.1700134277344,13314500,0.0,0.0
2024-07-08 00:00:00-04:00,411.2699890136719,427.45001220703125,408.0,424.44000244140625,19240800,0.0,0.0
2024-07-15 00:00:00-04:00,425.5899963378906,449.25,425.29998779296875,434.4700012207031,22462300,0.0,0.0
2024-07-22 00:00:00-04:00,435.04998779296875,439.6300048828125,430.7300109863281,437.6600036621094,14584300,0.0,0.0
2024-07-29 00:00:00-04:00,438.010009765625,443.8900146484375,423.489990234375,428.3599853515625,18299000,0.0,0.0
2024-08-05 00:00:00-04:00,413.42999267578125,434.75,406.1099853515625,431.6700134277344,23332000,0.0,0.0
2024-08-12 00:00:00-04:00,434.1600036621094,445.20001220703125,425.8999938964844,444.510009765625,15279600,0.0,0.0
2024-08-19 00:00:00-04:00,446.010009765625,453.7200012207031,443.8399963378906,453.3800048828125,15628500,0.0,0.0
2024-08-26 00:00:00-04:00,455.30999755859375,476.95001220703125,453.3399963378906,475.9200134277344,24103800,0.0,0.0
2024-09-02 00:00:00-04:00,475.0,484.82000732421875,458.54998779296875,459.4200134277344,23434800,0.0,0.0
2024-09-09 00:00:00-04:00,463.9700012207031,466.0,445.25,447.6099853515625,21619100,0.0,0.0
2024-09-16 00:00:00-04:00,448.79998779296875,462.19000244140625,448.3399963378906,455.30999755859375,22514000,0.0,0.0
2024-09-23 00:00:00-04:00,457.30999755859375,459.6499938964844,451.2099914550781,457.4700012207031,15328300,0.0,0.0
2024-09-30 00:00:00-04:00,458.3999938964844,462.17999267578125,450.9200134277344,461.9700012207031,15133100,0.0,0.0
2024-10-07 00:00:00-04:00,462.3399963378906,463.45001220703125,452.3599853515625,460.2099914550781,13280100,0.0,0.0
2024-10-14 00:00:00-04:00,461.9200134277344,467.8399963378906,458.1000061035156,464.79998779296875,18222400,0.0,0.0
2024-10-21 00:00:00-04:00,464.5299987792969,465.7900085449219,453.0299987792969,454.010009765625,16734300,0.0,0.0
2024-10-28 00:00:00-04:00,455.5899963378906,459.239990234375,450.57000732421875,452.1400146484375,17412300,0.0,0.0
2024-11-04 00:00:00-05:00,450.3699951171875,469.260009765625,437.8999938964844,463.4100036621094,23573700,0.0,0.0
2024-11-11 00:00:00-05:00,466.010009765625,472.260009765625,464.0,470.2799987792969,20976300,0.0,0.0
2024-11-18 00:00:00-05:00,470.9800109863281,477.44000244140625,465.010009765625,476.57000732421875,18034800,0.0,0.0
2024-11-25 00:00:00-05:00,479.1300048828125,491.6700134277344,472.8500061035156,483.0199890136719,16907600,0.0,0.0
2024-12-02 00:00:00-05:00,484.79998779296875,485.0899963378906,466.5,470.5,20495300,0.0,0.0
2024-12-09 00:00:00-05:00,470.6000061035156,471.70001220703125,457.010009765625,457.8999938964844,17319200,0.0,0.0
2024-12-16 00:00:00-05:00,459.1700134277344,460.4200134277344,446.0899963378906,453.20001220703125,31522500,0.0,0.0
2024-12-23 00:00:00-05:00,453.19000244140625,461.1300048828125,449.82000732421875,456.510009765625,10994500,0.0,0.0
2024-12-30 00:00:00-05:00,454.25,456.8900146484375,449.17999267578125,453.55999755859375,12843100,0.0,0.0
2025-01-06 00:00:00-05:00,453.8500061035156,456.5199890136719,440.1000061035156,442.6600036621094,16985300,0.0,0.0
2025-01-13 00:00:00-05:00,442.0400085449219,470.17999267578125,441.1499938964844,467.95001220703125,22356900,0.0,0.0
2025-01-20 00:00:00-05:00,471.0,473.1700134277344,455.2799987792969,463.19000244140625,18243500,0.0,0.0
2025-01-27 00:00:00-05:00,464.29998779296875,474.92999267578125,464.29998779296875,468.6700134277344,18313100,0.0,0.0
2025-02-03 00:00:00-05:00,461.29998779296875,478.25,454.6000061035156,472.739990234375,18291000,0.0,0.0
2025-02-10 00:00:00-05:00,473.9599914550781,484.54998779296875,466.7200012207031,479.5899963378906,14628000,0.0,0.0
2025-02-17 00:00:00-05:00,480.3999938964844,484.7200012207031,477.6300048828125,478.739990234375,12523600,0.0,0.0
2025-02-24 00:00:00-05:00,483.5,515.3699951171875,483.239990234375,513.8300170898438,31521400,0.0,0.0
2025-03-03 00:00:00-05:00,516.219970703125,518.77001953125,490.1099853515625,495.6199951171875,23786600,0.0,0.0
2025-03-10 00:00:00-04:00,490.0,515.8400268554688,488.75,514.5999755859375,26371200,0.0,0.0
2025-03-17 00:00:00-04:00,514.6199951171875,530.6099853515625,513.2100219726562,521.9099731445312,26610900,0.0,0.0
2025-03-24 00:00:00-04:00,523.0999755859375,537.6300048828125,521.47998046875,526.3099975585938,24304100,0.0,0.0
2025-03-31 00:00:00-04:00,521.4000244140625,539.0,492.9800109863281,493.5400085449219,34364800,0.0,0.0
2025-04-07 00:00:00-04:00,467.4200134277344,526.5800170898438,462.1000061035156,524.1099853515625,46080400,0.0,0.0
2025-04-14 00:00:00-04:00,531.0,536.52001953125,512.8900146484375,518.2100219726562,21052800,0.0,0.0
2025-04-21 00:00:00-04:00,517.530029296875,533.1300048828125,498.0799865722656,530.9600219726562,19887600,0.0,0.0
2025-04-28 00:00:00-04:00,533.6300048828125,542.0700073242188,524.0,539.7999877929688,22306700,0.0,0.0
2025-05-05 00:00:00-04:00,520.0800170898438,521.260009765625,502.79998779296875,513.739990234375,36682600,0.0,0.0
2025-05-12 00:00:00-04:00,520.2999877929688,520.2999877929688,501.6199951171875,514.3099975585938,27294400,0.0,0.0
2025-05-19 00:00:00-04:00,513.6199951171875,513.7899780273438,500.25,503.4599914550781,17405900,0.0,0.0
2025-05-26 00:00:00-04:00,506.42999267578125,509.75,500.19000244140625,503.9599914550781,21351300,0.0,0.0
2025-06-02 00:00:00-04:00,501.70001220703125,503.2300109863281,485.6000061035156,493.5299987792969,25237900,0.0,0.0
2025-06-09 00:00:00-04:00,493.70001220703125,494.5299987792969,483.7799987792969,487.5400085449219,20071100,0.0,0.0
2025-06-16 00:00:00-04:00,489.7300109863281,491.8500061035156,482.75,484.8500061035156,20407900,0.0,0.0
2025-06-23 00:00:00-04:00,485.4200134277344,497.739990234375,481.7200012207031,485.67999267578125,23855500,0.0,0.0
2025-06-30 00:00:00-04:00,485.8999938964844,491.0899963378906,478.6199951171875,485.0,21310800,0.0,0.0
2025-07-07 00:00:00-04:00,484.4200134277344,486.0799865722656,471.3999938964844,475.8599853515625,21147900,0.0,0.0
2025-07-14 00:00:00-04:00,474.32000732421875,478.6400146484375,467.6499938964844,473.79998779296875,20629700,0.0,0.0
2025-07-21 00:00:00-04:00,473.0400085449219,486.1700134277344,472.0,484.07000732421875,21963700,0.0,0.0
2025-07-28 00:00:00-04:00,484.3500061035156,486.8999938964844,470.6199951171875,472.8399963378906,23225100,0.0,0.0
2025-08-04 00:00:00-04:00,468.04998779296875,472.70001220703125,455.19000244140625,465.3999938964844,31298400,0.0,0.0
2025-08-11 00:00:00-04:00,466.4599914550781,482.4800109863281,463.5,477.20001220703125,21525700,0.0,0.0
2025-08-18 00:00:00-04:00,477.9700012207031,493.1400146484375,474.6600036621094,489.0,20704800,0.0,0.0
2025-08-25 00:00:00-04:00,489.010009765625,506.7200012207031,481.8299865722656,502.9800109863281,25732500,0.0,0.0
2025-09-01 00:00:00-04:00,504.239990234375,507.6600036621094,496.5899963378906,499.7699890136719,15383600,0.0,0.0
2025-09-08 00:00:00-04:00,499.0,499.6499938964844,486.2699890136719,493.739990234375,21077300,0.0,0.0
2025-09-15 00:00:00-04:00,493.6000061035156,495.989990234375,487.20001220703125,492.8500061035156,24175700,0.0,0.0
2025-09-22 00:00:00-04:00,490.57000732421875,502.1000061035156,489.2300109863281,500.0299987792969,18091300,0.0,0.0
2025-09-29 00:00:00-04:00,500.0,503.7799987792969,493.2200012207031,498.75,21656700,0.0,0.0
2025-10-06 00:00:00-04:00,499.5,504.9700012207031,489.05999755859375,489.1300048828125,17457500,0.0,0.0
2025-10-13 00:00:00-04:00,488.1499938964844,497.05999755859375,485.79998779296875,492.4200134277344,17854300,0.0,0.0
2025-10-20 00:00:00-04:00,492.3599853515625,495.70001220703125,488.1099853515625,492.1000061035156,16925600,0.0,0.0
2025-10-27 00:00:00-04:00,491.9200134277344,492.29998779296875,473.7200012207031,477.5400085449219,29618100,0.0,0.0
2025-11-03 00:00:00-05:00,479.510009765625,500.1600036621094,473.1499938964844,499.05999755859375,31565000,0.0,0.0
2025-11-10 00:00:00-05:00,497.0799865722656,516.5499877929688,494.20001220703125,508.94000244140625,26303400,0.0,0.0
2025-11-17 00:00:00-05:00,510.7300109863281,511.260009765625,495.54998779296875,504.0400085449219,27069300,0.0,0.0
2025-11-24 00:00:00-05:00,501.8999938964844,516.8499755859375,497.1700134277344,513.8099975585938,23467400,0.0,0.0
2025-12-01 00:00:00-05:00,513.6500244140625,514.489990234375,500.5400085449219,504.3399963378906,18214900,0.0,0.0
2025-12-08 00:00:00-05:00,502.1000061035156,502.9700012207031,488.9200134277344,499.5199890136719,24772100,0.0,0.0
2025-12-15 00:00:00-05:00,500.4200134277344,508.1000061035156,494.5299987792969,494.5299987792969,31978700,0.0,0.0
2025-12-22 00:00:00-05:00,496.3399963378906,502.3299865722656,495.54998779296875,498.29998779296875,11998600,0.0,0.0
2025-12-29 00:00:00-05:00,499.20001220703125,505.8900146484375,492.9100036621094,496.8500061035156,14935100,0.0,0.0
2026-01-05 00:00:00-05:00,494.94000244140625,504.0799865722656,493.0899963378906,499.1000061035156,21870200,0.0,0.0
2026-01-12 00:00:00-05:00,497.3999938964844,500.0199890136719,490.75,493.2900085449219,22473200,0.0,0.0
2026-01-19 00:00:00-05:00,490.79998779296875,490.9700012207031,478.44000244140625,478.9700012207031,20742500,0.0,0.0
2026-01-26 00:00:00-05:00,478.4700012207031,484.8900146484375,471.9100036621094,480.5299987792969,26418300,0.0,0.0
2026-02-02 00:00:00-05:00,481.29998779296875,512.1300048828125,478.54998779296875,508.0899963378906,31753000,0.0,0.0
2026-02-09 00:00:00-05:00,507.32000732421875,507.7099914550781,495.5,497.54998779296875,21352300,0.0,0.0
2026-02-16 00:00:00-05:00,500.0199890136719,506.0899963378906,491.80999755859375,498.20001220703125,14932900,0.0,0.0
2026-02-23 00:00:00-05:00,496.5,506.5199890136719,488.260009765625,504.95001220703125,21198200,0.0,0.0
2026-03-02 00:00:00-05:00,495.2300109863281,500.8599853515625,472.5199890136719,498.9800109863281,36970900,0.0,0.0
