Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-05-22 00:00:00-04:00,414.95001220703125,417.260009765625,412.9599914550781,413.989990234375,2664400,0.0,0.0
2024-05-23 00:00:00-04:00,413.25,413.25,404.8699951171875,405.8800048828125,3392300,0.0,0.0
2024-05-24 00:00:00-04:00,406.8999938964844,407.9599914550781,405.5,407.4100036621094,2067700,0.0,0.0
2024-05-28 00:00:00-04:00,408.239990234375,408.239990234375,401.8699951171875,403.8999938964844,3315400,0.0,0.0
2024-05-29 00:00:00-04:00,403.0,405.8699951171875,401.5799865722656,404.0899963378906,3426800,0.0,0.0
2024-05-30 00:00:00-04:00,403.7699890136719,409.0400085449219,402.7699890136719,408.6099853515625,2905300,0.0,0.0
2024-05-31 00:00:00-04:00,408.0899963378906,415.3999938964844,406.8800048828125,414.3999938964844,5190000,0.0,0.0
2024-06-03 00:00:00-04:00,414.8900146484375,416.7200012207031,408.7799987792969,414.7900085449219,4903000,0.0,0.0
2024-06-04 00:00:00-04:00,414.8500061035156,415.8900146484375,406.44000244140625,409.5299987792969,4154800,0.0,0.0
2024-06-05 00:00:00-04:00,410.1000061035156,410.2799987792969,405.7699890136719,409.8500061035156,2634400,0.0,0.0
2024-06-06 00:00:00-04:00,410.4200134277344,411.239990234375,407.3800048828125,411.0799865722656,3438900,0.0,0.0
2024-06-07 00:00:00-04:00,411.2799987792969,415.8800048828125,409.8500061035156,413.7200012207031,2942100,0.0,0.0
2024-06-10 00:00:00-04:00,413.3399963378906,413.94000244140625,409.2699890136719,410.80999755859375,2667300,0.0,0.0
2024-06-11 00:00:00-04:00,408.8800048828125,408.9100036621094,406.1099853515625,408.5,3605900,0.0,0.0
2024-06-12 00:00:00-04:00,411.0899963378906,411.8900146484375,407.1600036621094,408.7699890136719,3551900,0.0,0.0
2024-06-13 00:00:00-04:00,407.6300048828125,408.0,403.57000732421875,405.9200134277344,4563300,0.0,0.0
2024-06-14 00:00:00-04:00,404.8999938964844,406.3399963378906,403.3299865722656,405.5400085449219,2768600,0.0,0.0
2024-06-17 00:00:00-04:00,405.17999267578125,407.82000732421875,403.54998779296875,407.32000732421875,3406500,0.0,0.0
2024-06-18 00:00:00-04:00,406.75,408.5,405.2799987792969,407.95001220703125,4005300,0.0,0.0
2024-06-20 00:00:00-04:00,407.25,411.0,404.04998779296875,409.1499938964844,4844700,0.0,0.0
2024-06-21 00:00:00-04:00,409.82000732421875,410.4700012207031,407.67999267578125,409.6199951171875,9009400,0.0,0.0
2024-06-24 00:00:00-04:00,410.70001220703125,417.0,410.0,413.9800109863281,4933300,0.0,0.0
2024-06-25 00:00:00-04:00,414.0,414.25,409.6199951171875,410.9700012207031,3879800,0.0,0.0
2024-06-26 00:00:00-04:00,410.0199890136719,410.67999267578125,407.25,410.260009765625,3334300,0.0,0.0
2024-06-27 00:00:00-04:00,410.260009765625,410.260009765625,406.3399963378906,407.95001220703125,3218600,0.0,0.0
2024-06-28 00:00:00-04:00,408.25,410.04998779296875,405.7900085449219,406.79998779296875,6819800,0.0,0.0
2024-07-01 00:00:00-04:00,408.0899963378906,409.6700134277344,403.82000732421875,405.19000244140625,2974100,0.0,0.0
2024-07-02 00:00:00-04:00,404.0199890136719,407.3900146484375,403.9200134277344,407.1000061035156,3220900,0.0,0.0
2024-07-03 00:00:00-04:00,407.1600036621094,407.1600036621094,404.2200012207031,405.7699890136719,1970300,0.0,0.0
2024-07-05 00:00:00-04:00,406.239990234375,411.3999938964844,405.0299987792969,411.1700134277344,5149200,0.0,0.0
2024-07-08 00:00:00-04:00,411.2699890136719,413.7900085449219,408.0,409.0799865722656,3559500,0.0,0.0
2024-07-09 00:00:00-04:00,409.4200134277344,413.7099914550781,408.6400146484375,410.5199890136719,2989700,0.0,0.0
2024-07-10 00:00:00-04:00,410.80999755859375,413.9599914550781,409.3999938964844,413.7900085449219,3791800,0.0,0.0
2024-07-11 00:00:00-04:00,413.989990234375,419.20001220703125,412.0,418.7799987792969,4065200,0.0,0.0
2024-07-12 00:00:00-04:00,420.2300109863281,427.45001220703125,419.70001220703125,424.44000244140625,4834600,0.0,0.0
2024-07-15 00:00:00-04:00,425.5899963378906,434.7099914550781,425.29998779296875,434.4200134277344,4594900,0.0,0.0
2024-07-16 00:00:00-04:00,437.3999938964844,439.04998779296875,434.0199890136719,438.8999938964844,4293700,0.0,0.0
2024-07-17 00:00:00-04:00,437.8500061035156,446.1499938964844,437.8399963378906,445.6099853515625,4776600,0.0,0.0
2024-07-18 00:00:00-04:00,445.6199951171875,449.25,439.57000732421875,441.82000732421875,4638300,0.0,0.0
2024-07-19 00:00:00-04:00,442.6700134277344,442.79998779296875,433.3500061035156,434.4700012207031,4158800,0.0,0.0
2024-07-22 00:00:00-04:00,435.04998779296875,438.1099853515625,432.1199951171875,435.9800109863281,2995700,0.0,0.0
2024-07-23 00:00:00-04:00,437.3399963378906,437.9200134277344,433.4700012207031,434.010009765625,2393000,0.0,0.0
2024-07-24 00:00:00-04:00,433.989990234375,435.4100036621094,430.7300109863281,432.79998779296875,3143700,0.0,0.0
2024-07-25 00:00:00-04:00,431.6000061035156,439.6300048828125,431.6000061035156,433.2900085449219,3334300,0.0,0.0
2024-07-26 00:00:00-04:00,435.6600036621094,439.0,434.1000061035156,437.6600036621094,2717600,0.0,0.0
2024-07-29 00:00:00-04:00,438.010009765625,439.44000244140625,435.489990234375,438.30999755859375,2620000,0.0,0.0
2024-07-30 00:00:00-04:00,439.510009765625,443.8900146484375,439.1400146484375,441.260009765625,3736400,0.0,0.0
2024-07-31 00:00:00-04:00,439.8500061035156,440.8500061035156,437.739990234375,438.5,3798800,0.0,0.0
2024-08-01 00:00:00-04:00,439.6700134277344,440.6099853515625,430.95001220703125,431.80999755859375,3892300,0.0,0.0
2024-08-02 00:00:00-04:00,429.7699890136719,436.25,423.489990234375,428.3599853515625,4251500,0.0,0.0
2024-08-05 00:00:00-04:00,413.42999267578125,417.82000732421875,406.1099853515625,413.7200012207031,7695100,0.0,0.0
2024-08-06 00:00:00-04:00,416.4100036621094,427.4599914550781,415.1000061035156,422.1400146484375,5138700,0.0,0.0
2024-08-07 00:00:00-04:00,426.07000732421875,433.1700134277344,425.6000061035156,427.0199890136719,4745600,0.0,0.0
2024-08-08 00:00:00-04:00,429.239990234375,432.260009765625,427.6000061035156,431.5400085449219,3150000,0.0,0.0
2024-08-09 00:00:00-04:00,431.9200134277344,434.75,430.2099914550781,431.6700134277344,2602600,0.0,0.0
2024-08-12 00:00:00-04:00,434.1600036621094,434.1600036621094,429.010009765625,430.3900146484375,2376000,0.0,0.0
2024-08-13 00:00:00-04:00,431.8299865722656,432.80999755859375,425.8999938964844,432.4100036621094,3472000,0.0,0.0
2024-08-14 00:00:00-04:00,433.0,438.9800109863281,431.7099914550781,438.4700012207031,2860200,0.0,0.0
2024-08-15 00:00:00-04:00,441.79998779296875,442.5899963378906,438.7200012207031,440.8399963378906,3226400,0.0,0.0
2024-08-16 00:00:00-04:00,441.54998779296875,445.20001220703125,440.45001220703125,444.510009765625,3345000,0.0,0.0
2024-08-19 00:00:00-04:00,446.010009765625,450.45001220703125,445.7300109863281,448.7699890136719,3385300,0.0,0.0
2024-08-20 00:00:00-04:00,449.29998779296875,450.5,446.3800048828125,448.3599853515625,2906500,0.0,0.0
2024-08-21 00:00:00-04:00,449.8399963378906,451.2799987792969,443.8399963378906,446.6000061035156,3028500,0.0,0.0
2024-08-22 00:00:00-04:00,446.29998779296875,449.6000061035156,444.6499938964844,449.0299987792969,3502800,0.0,0.0
2024-08-23 00:00:00-04:00,450.0,453.7200012207031,448.80999755859375,453.3800048828125,2805400,0.0,0.0
2024-08-26 00:00:00-04:00,455.30999755859375,459.2699890136719,453.3399963378906,454.489990234375,3575800,0.0,0.0
2024-08-27 00:00:00-04:00,455.94000244140625,462.1000061035156,454.6199951171875,460.6300048828125,3764700,0.0,0.0
2024-08-28 00:00:00-04:00,461.1700134277344,466.6000061035156,460.7799987792969,464.5899963378906,4838100,0.0,0.0
2024-08-29 00:00:00-04:00,467.1099853515625,469.8500061035156,463.0,468.3699951171875,4459400,0.0,0.0
2024-08-30 00:00:00-04:00,470.5199890136719,476.95001220703125,470.0,475.9200134277344,7465800,0.0,0.0
2024-09-03 00:00:00-04:00,475.0,482.8900146484375,473.7200012207031,476.8299865722656,7511900,0.0,0.0
2024-09-04 00:00:00-04:00,478.67999267578125,484.82000732421875,474.2200012207031,478.57000732421875,5309400,0.0,0.0
2024-09-05 00:00:00-04:00,479.42999267578125,479.42999267578125,462.8800048828125,464.9200134277344,6213200,0.0,0.0
2024-09-06 00:00:00-04:00,463.82000732421875,468.1700134277344,458.54998779296875,459.4200134277344,4400300,0.0,0.0
2024-09-09 00:00:00-04:00,463.9700012207031,466.0,459.260009765625,459.6099853515625,4571000,0.0,0.0
2024-09-10 00:00:00-04:00,461.82000732421875,464.32000732421875,456.2099914550781,458.9200134277344,3544100,0.0,0.0
2024-09-11 00:00:00-04:00,457.6199951171875,457.6199951171875,445.25,453.1000061035156,5772700,0.0,0.0
2024-09-12 00:00:00-04:00,454.8399963378906,455.0,449.2699890136719,450.8699951171875,3848700,0.0,0.0
2024-09-13 00:00:00-04:00,451.5799865722656,452.42999267578125,447.2099914550781,447.6099853515625,3882600,0.0,0.0
2024-09-16 00:00:00-04:00,448.79998779296875,452.989990234375,448.3399963378906,451.7799987792969,3264400,0.0,0.0
2024-09-17 00:00:00-04:00,453.5,461.1000061035156,453.2900085449219,456.67999267578125,3824300,0.0,0.0
2024-09-18 00:00:00-04:00,458.0799865722656,459.8399963378906,454.8800048828125,456.6000061035156,3065200,0.0,0.0
2024-09-19 00:00:00-04:00,462.0,462.19000244140625,457.25,459.7099914550781,3891300,0.0,0.0
2024-09-20 00:00:00-04:00,457.760009765625,457.95001220703125,454.04998779296875,455.30999755859375,8468800,0.0,0.0
2024-09-23 00:00:00-04:00,457.30999755859375,459.6499938964844,453.4200134277344,454.9800109863281,3485100,0.0,0.0
2024-09-24 00:00:00-04:00,454.3299865722656,455.6000061035156,451.7699890136719,454.55999755859375,3009900,0.0,0.0
2024-09-25 00:00:00-04:00,454.8999938964844,455.80999755859375,451.2099914550781,452.3599853515625,2843300,0.0,0.0
2024-09-26 00:00:00-04:00,452.739990234375,457.0,451.3399963378906,454.17999267578125,3262000,0.0,0.0
2024-09-27 00:00:00-04:00,456.0400085449219,458.2699890136719,455.0400085449219,457.4700012207031,2728000,0.0,0.0
2024-09-30 00:00:00-04:00,458.3999938964844,460.6300048828125,454.54998779296875,460.260009765625,3631100,0.0,0.0
2024-10-01 00:00:00-04:00,459.1099853515625,459.7900085449219,454.82000732421875,457.4100036621094,3043700,0.0,0.0
2024-10-02 00:00:00-04:00,458.70001220703125,458.70001220703125,454.19000244140625,456.6700134277344,2803400,0.0,0.0
2024-10-03 00:00:00-04:00,455.4700012207031,455.9700012207031,450.9200134277344,452.9599914550781,2564700,0.0,0.0
2024-10-04 00:00:00-04:00,455.010009765625,462.17999267578125,453.80999755859375,461.9700012207031,3090200,0.0,0.0
2024-10-07 00:00:00-04:00,462.3399963378906,462.3399963378906,452.4100036621094,453.5,3222100,0.0,0.0
2024-10-08 00:00:00-04:00,455.9599914550781,457.55999755859375,452.8500061035156,453.79998779296875,2234100,0.0,0.0
2024-10-09 00:00:00-04:00,452.75,457.8800048828125,452.3599853515625,455.8999938964844,2206100,0.0,0.0
2024-10-10 00:00:00-04:00,457.5,457.510009765625,452.7200012207031,454.92999267578125,2375800,0.0,0.0
2024-10-11 00:00:00-04:00,455.8999938964844,463.45001220703125,455.8999938964844,460.2099914550781,3242000,0.0,0.0
2024-10-14 00:00:00-04:00,461.9200134277344,462.0,458.1000061035156,459.9800109863281,2969800,0.0,0.0
2024-10-15 00:00:00-04:00,460.989990234375,466.6600036621094,460.510009765625,462.67999267578125,3929900,0.0,0.0
2024-10-16 00:00:00-04:00,463.25,466.0,462.20001220703125,465.69000244140625,3166300,0.0,0.0
2024-10-17 00:00:00-04:00,466.1000061035156,467.8399963378906,464.2699890136719,465.8500061035156,2520900,0.0,0.0
2024-10-18 00:00:00-04:00,467.0,467.0,463.25,464.79998779296875,5635500,0.0,0.0
2024-10-21 00:00:00-04:00,464.5299987792969,465.7900085449219,461.67999267578125,464.1600036621094,3131500,0.0,0.0
2024-10-22 00:00:00-04:00,464.1099853515625,465.1499938964844,457.6000061035156,461.45001220703125,3315200,0.0,0.0
2024-10-23 00:00:00-04:00,460.1499938964844,463.260009765625,458.75,460.6099853515625,3655200,0.0,0.0
2024-10-24 00:00:00-04:00,460.8999938964844,461.04998779296875,453.9599914550781,457.7699890136719,3793500,0.0,0.0
2024-10-25 00:00:00-04:00,458.6000061035156,459.45001220703125,453.0299987792969,454.010009765625,2838900,0.0,0.0
2024-10-28 00:00:00-04:00,455.5899963378906,459.239990234375,455.0,458.489990234375,4103400,0.0,0.0
2024-10-29 00:00:00-04:00,458.6000061035156,458.9200134277344,454.3900146484375,454.6199951171875,3985200,0.0,0.0
2024-10-30 00:00:00-04:00,454.6700134277344,457.6700134277344,453.82000732421875,454.9599914550781,2692100,0.0,0.0
2024-10-31 00:00:00-04:00,455.19000244140625,456.8399963378906,450.57000732421875,450.9200134277344,3660300,0.0,0.0
2024-11-01 00:00:00-04:00,451.489990234375,455.1199951171875,450.70001220703125,452.1400146484375,2971300,0.0,0.0
2024-11-04 00:00:00-05:00,450.3699951171875,450.70001220703125,437.8999938964844,442.2900085449219,5733200,0.0,0.0
2024-11-05 00:00:00-05:00,442.2900085449219,445.2300109863281,441.1000061035156,445.05999755859375,3154400,0.0,0.0
2024-11-06 00:00:00-05:00,461.0,469.260009765625,459.4800109863281,468.8999938964844,6906800,0.0,0.0
2024-11-07 00:00:00-05:00,468.2699890136719,468.4599914550781,460.1000061035156,460.1300048828125,4238000,0.0,0.0
2024-11-08 00:00:00-05:00,461.9800109863281,466.3500061035156,459.5,463.4100036621094,3541300,0.0,0.0
2024-11-11 00:00:00-05:00,466.010009765625,470.510009765625,464.0,467.3599853515625,4119100,0.0,0.0
2024-11-12 00:00:00-05:00,467.69000244140625,468.4200134277344,465.1499938964844,466.2900085449219,4400500,0.0,0.0
2024-11-13 00:00:00-05:00,466.4100036621094,468.3999938964844,464.0,468.1000061035156,2861700,0.0,0.0
2024-11-14 00:00:00-05:00,468.80999755859375,469.45001220703125,466.0,467.70001220703125,3777300,0.0,0.0
2024-11-15 00:00:00-05:00,466.739990234375,472.260009765625,465.19000244140625,470.2799987792969,5817700,0.0,0.0
2024-11-18 00:00:00-05:00,470.9800109863281,472.6700134277344,468.3599853515625,472.20001220703125,3357100,0.0,0.0
2024-11-19 00:00:00-05:00,470.7699890136719,470.7699890136719,465.010009765625,468.8599853515625,3656200,0.0,0.0
2024-11-20 00:00:00-05:00,470.0,470.6099853515625,466.1099853515625,468.8299865722656,3019500,0.0,0.0
2024-11-21 00:00:00-05:00,469.45001220703125,474.6600036621094,467.0,472.05999755859375,4116800,0.0,0.0
2024-11-22 00:00:00-05:00,472.2699890136719,477.44000244140625,471.6099853515625,476.57000732421875,3885200,0.0,0.0
2024-11-25 00:00:00-05:00,479.1300048828125,482.5,476.7900085449219,477.42999267578125,5246600,0.0,0.0
2024-11-26 00:00:00-05:00,478.20001220703125,479.3999938964844,472.8500061035156,478.55999755859375,3332000,0.0,0.0
2024-11-27 00:00:00-05:00,481.0,491.6700134277344,480.8699951171875,483.0799865722656,5359300,0.0,0.0
2024-11-29 00:00:00-05:00,485.3699951171875,486.010009765625,482.04998779296875,483.0199890136719,2969700,0.0,0.0
2024-12-02 00:00:00-05:00,484.79998779296875,485.0899963378906,474.75,477.3299865722656,5031500,0.0,0.0
2024-12-03 00:00:00-05:00,478.1600036621094,478.29998779296875,468.80999755859375,470.19000244140625,4931600,0.0,0.0
2024-12-04 00:00:00-05:00,471.0899963378906,471.3399963378906,466.5,468.32000732421875,3941100,0.0,0.0
2024-12-05 00:00:00-05:00,468.7799987792969,472.739990234375,468.7200012207031,470.57000732421875,3320200,0.0,0.0
2024-12-06 00:00:00-05:00,470.5799865722656,472.0799865722656,467.82000732421875,470.5,3270900,0.0,0.0
