Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-01-01 00:00:00-05:00,400.9011910377609,401.148148702515,390.52896911808637,391.92181396484375,189385300,0.0,0.0,0.0
2024-01-08 00:00:00-05:00,393.14674927626885,406.2453946257588,392.9985806934877,404.5759582519531,209700700,0.0,0.0,0.0
2024-01-15 00:00:00-05:00,403.3411879695061,416.21262197383425,398.01679568061627,416.0545654296875,228176600,0.0,0.0,0.0
2024-01-22 00:00:00-05:00,418.25733962687457,424.61897082367244,415.45190446341036,418.6524658203125,206336600,0.0,0.0,0.0
2024-01-29 00:00:00-05:00,419.10687754740303,425.00422743156474,411.71792395758797,423.7892150878906,250055300,0.0,0.0,0.0
2024-02-05 00:00:00-05:00,423.84851478756906,432.52166690474706,419.82803670684143,431.73138427734375,180281800,0.0,0.0,0.0
2024-02-12 00:00:00-05:00,431.6227378106826,433.79597735549424,420.154007990881,425.33026123046875,235300300,0.0,0.0,0.0
2024-02-19 00:00:00-05:00,423.3348037205856,435.228292926846,416.49903265428003,431.46466064453125,197520200,0.0,0.0,0.0
2024-02-26 00:00:00-05:00,432.2746619676927,441.14536116207785,429.01480301023787,440.1871643066406,186043400,0.0,0.0,0.0
2024-03-04 00:00:00-05:00,440.1871680354716,443.18032361793377,428.37272279994625,433.6773681640625,255100000,0.0,0.0,0.0
2024-03-11 00:00:00-04:00,432.18583509302283,438.61659268703215,427.47386318721965,428.6395263671875,264354600,0.0,0.0,0.0
2024-03-18 00:00:00-04:00,433.3909470998952,443.87181570948064,428.05663753235103,440.9478454589844,201581000,0.573,0.0,0.0
2024-03-25 00:00:00-04:00,438.7316513263389,442.3716979884423,437.12925440949806,439.1866760253906,140130000,0.0,0.0,0.0
2024-04-01 00:00:00-04:00,440.1362663864682,442.66845454366285,430.3833604394393,435.6851501464844,234950800,0.0,0.0,0.0
2024-04-08 00:00:00-04:00,436.6148761927913,441.48141231876656,431.54059960595583,433.50897216796875,228230300,0.0,0.0,0.0
